id,contact,contactName,desc,date,dueDate,multipledueDate,forecastDate,notes,tags,products,tax,subtotal,discount,total,language,status,customFields,docNumber,currency,currencyChange,paymentsDetail,paymentsTotal,paymentsPending,paymentsRefunds,multipledueDate.date,multipledueDate.amount,from.id,from.docType
67a4a3b716a941a41a022a57,67a0d1b0f5200d2a3e04327c,Distant Future SL (Distant Future SL),Fra. 2025-034 Distant Future SL,2024-12-31 23:00:00,,[],,,[],"[{'name': 'Fra. 2025-034 Distant Future SL', 'desc': 'Fra. 2025-034 Distant Future SL', 'price': 28.59, 'units': 1, 'projectid': None, 'tax': 21, 'taxes': ['p_iva_21'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '668572ba1ef7394b7a07f1de'}]",6.0,28.59,0,34.59,,1,[],2025-034,eur,1.0,"[{'id': '67a4a3cabb8fe0fe200b2165', 'amount': 34.59, 'date': 1736121600, 'bankId': '6697ee29ecc2d0d7aa0e0db4'}]",34.59,0.0,0,,,,
67a4a61f083c52ed1602cfb2,6694f881e793fd466106a51f,Paddle.com Market Ltd (Paddle.com Market Ltd),Fra. 790-14098 Paddle.com Market Ltd,2024-12-31 23:00:00,,[],,,[],"[{'name': 'Fra. 790-14098 Paddle.com Market Ltd', 'desc': 'Fra. 790-14098 Paddle.com Market Ltd', 'price': 58.14, 'units': 1, 'projectid': None, 'tax': 0, 'taxes': ['p_iva_nosujeto'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '6694dc01140acf9e000425c2'}]",0.0,58.14,0,58.14,es,1,[],790-14098,eur,1.0,"[{'id': '67a4a64ccac6153aaa094de7', 'amount': 58.14, 'date': 1735689600, 'bankId': '6697ee29ecc2d0d7aa0e0db5'}]",58.14,0.0,0,,,,
67be13bfd7eb07528b011c61,67ae54f92082bee6bb02b284,NUCLIO DIGITAL PLUS SL,Fra. 24395 NUCLIO DIGITAL PLUS SL,2024-12-31 23:00:00,,[],,,['2024'],"[{'name': 'Fra. 24395 NUCLIO DIGITAL PLUS SL', 'desc': 'Fra. 24395 NUCLIO DIGITAL PLUS SL', 'price': 360, 'units': 1, 'projectid': None, 'tax': 21, 'taxes': ['p_iva_21'], 'tags': ['2024'], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '668572b91ef7394b7a07f1d9'}]",75.6,360.0,0,435.6,,1,[],24395,eur,1.0,"[{'id': '67c36a7e9d12fb25f80b086b', 'amount': 435.6, 'date': 1740614400, 'bankId': '6697e93c6fb022a948097230'}]",435.6,0.0,0,,,,
67be13f72fb2c8183906e9cb,67ae54f92082bee6bb02b284,NUCLIO DIGITAL PLUS SL,Fra. 24283 NUCLIO DIGITAL PLUS SL,2024-12-31 23:00:00,,[],,,['2024'],"[{'name': 'Fra. 24283 NUCLIO DIGITAL PLUS SL', 'desc': 'Fra. 24283 NUCLIO DIGITAL PLUS SL', 'price': 300, 'units': 1, 'projectid': None, 'tax': 21, 'taxes': ['p_iva_21'], 'tags': ['2024'], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '668572b91ef7394b7a07f1d9'}]",63.0,300.0,0,363.0,,1,[],24283,eur,1.0,"[{'id': '67c36a7e733e18727e0c069f', 'amount': 363, 'date': 1740614400, 'bankId': '6697e93c6fb022a948097230'}]",363.0,0.0,0,,,,
67be1d1a11b203a50c05836a,67ae54f92082bee6bb02b284,NUCLIO DIGITAL PLUS SL,Fra. 24320 NUCLIO DIGITAL PLUS SL,2024-12-31 23:00:00,,[],,,['2024'],"[{'name': 'Fra. 24320 NUCLIO DIGITAL PLUS SL', 'desc': 'Fra. 24320 NUCLIO DIGITAL PLUS SL', 'price': 1000, 'units': 1, 'projectid': None, 'tax': 21, 'taxes': ['p_iva_21'], 'tags': ['2024'], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '668572b91ef7394b7a07f1d9'}]",210.0,1000.0,0,1210.0,,1,[],24320,eur,1.0,"[{'id': '67c36a7e3b46dd69f5033c37', 'amount': 1210, 'date': 1740614400, 'bankId': '6697e93c6fb022a948097230'}]",1210.0,0.0,0,,,,
6777ded8650d28b8c6091714,66a0ea99d6f58778f403e2e8,Google Cloud EMEA Limited (Google Cloud EMEA Limited),Fra. 5146107982 Google Cloud EMEA Limited,2024-12-30 23:00:00,,[],,,[],"[{'name': 'Fra. 5146107982 Google Cloud EMEA Limited', 'desc': 'Fra. 5146107982 Google Cloud EMEA Limited', 'price': 41.4, 'units': 1, 'projectid': None, 'tax': -21, 'taxes': ['p_iva_adqintras_21'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '6694dc01140acf9e000425c2'}]",0.0,41.4,0,41.4,es,1,[],5146107982,eur,1.0,"[{'id': '6777e1edc61d1ad4c70c01fd', 'amount': 41.4, 'date': 1735689600, 'bankId': '6697ee29ecc2d0d7aa0e0db4'}]",41.4,0.0,0,,,,
677d40f4f4d138635d00f96a,6694f5a3919746067d00ab14,"KOMBO SOLUTIONS, S.L (KOMBO SOLUTIONS, S.L)","Fra. 9 KOMBO SOLUTIONS, S.L",2024-12-29 23:00:00,,[],,,[],"[{'name': 'Fra. 9 KOMBO SOLUTIONS, S.L', 'desc': 'Fra. 9 KOMBO SOLUTIONS, S.L', 'price': 2916.67, 'units': 1, 'projectid': None, 'tax': 21, 'taxes': ['p_iva_21'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '66a107fcafde0ca4240e0a40'}]",612.5,2916.67,0,3529.17,es,1,[],9,eur,1.0,"[{'id': '677f9b4e267c718a7b0f1673', 'amount': 3529.17, 'date': 1735257600, 'bankId': '6697e93c6fb022a948097230'}]",3529.17,0.0,0,,,,
678007c97dd6550d8c0b565a,67533ab9cae0f70a83054115,Revolut Business suc. España (Revolut Business suc. España),Fra. 2024 Revolut Business suc. España,2024-12-29 23:00:00,,[],,,[],"[{'name': 'Fra. 2024 Revolut Business suc. España', 'desc': 'Fra. 2024 Revolut Business suc. España', 'price': 10, 'units': 1, 'projectid': None, 'tax': 0, 'taxes': ['p_iva_nosujeto'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '668572ba1ef7394b7a07f1dc'}]",0.0,10.0,0,10.0,es,1,[],2024,eur,1.0,"[{'id': '678009b47a0ca5b720045e1b', 'amount': 10, 'date': 1735516800, 'bankId': '6697ee29ecc2d0d7aa0e0db4'}]",10.0,0.0,0,,,,
6780077c053e8dc64e0f7e3f,6707e43bed50791cee027917,MICHEL ESTOPIÑALES BLAY (MICHEL ESTOPIÑALES BLAY),Fra. 7/2024 MICHEL ESTOPIÑALES BLAY,2024-12-28 23:00:00,,[],,,[],"[{'name': 'Fra. 7/2024 MICHEL ESTOPIÑALES BLAY', 'desc': 'Fra. 7/2024 MICHEL ESTOPIÑALES BLAY', 'price': 5000, 'units': 1, 'projectid': None, 'tax': 21, 'taxes': ['p_iva_21', 'p_ret_15'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '66a1051a4e198333290c504a'}]",300.0,5000.0,0,5300.0,es,1,[],7/2024,eur,1.0,"[{'id': '6780094ba26f2aebb70555f5', 'amount': 5300, 'date': 1735257600, 'bankId': '6697e93c6fb022a948097230'}]",5300.0,0.0,0,,,,
676d8a0f724141e66f0fcfc1,66a0e85b1951a0a871019577,"SerpApi, LLC (SerpApi, LLC)","Fra. 1CD72209-0018 SerpApi, LLC",2024-12-24 23:00:00,,[],,,[],"[{'name': 'Fra. 1CD72209-0018 SerpApi, LLC', 'desc': 'Fra. 1CD72209-0018 SerpApi, LLC', 'price': 72.1271249694455, 'units': 1, 'projectid': None, 'tax': -21, 'taxes': ['p_iva_invsuj'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '6694dc01140acf9e000425c2'}]",0.0,72.13,0,72.13,,1,[],1CD72209-0018,usd,1.039830716,"[{'id': '6773d723a1a9dba1b30eba62', 'amount': 72.13, 'date': 1735171200, 'bankId': '6697ee29ecc2d0d7aa0e0db5'}]",72.13,0.0,0,,,,
676d8b59acbbfc78270046fb,66a0df36402cde9dc801b668,Slack Technologies Limited (Slack Technologies Limited),Fra. SBIE-7606324 Slack Technologies Limited,2024-12-24 23:00:00,,[],,,[],"[{'name': 'Fra. SBIE-7606324 Slack Technologies Limited', 'desc': 'Fra. SBIE-7606324 Slack Technologies Limited', 'price': 37.44, 'units': 1, 'projectid': None, 'tax': -21, 'taxes': ['p_iva_adqintras_21'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '6694dc01140acf9e000425c2'}]",0.0,37.44,0,37.44,es,1,[],SBIE-7606324,eur,1.0,"[{'id': '6773d67b2cedf810e304fecb', 'amount': 37.44, 'date': 1735084800, 'bankId': '6697ee29ecc2d0d7aa0e0db4'}]",37.44,0.0,0,,,,
67694b330ecc9b4f79053b0c,67694ba59086600ce200cb9a,Andrea Diodoro,,2024-12-22 23:00:00,,[],,,[],"[{'name': 'Referido', 'desc': 'Referido', 'price': 524, 'units': 1, 'projectid': None, 'tax': -15, 'taxes': ['p_ret_15'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '67695549d559af8b94081a66'}]",-78.6,524.0,0,445.4,,1,[],PUR00126,eur,1.0,"[{'id': '67800917798d1fad7e0c858c', 'amount': 445.4, 'date': 1734480000, 'bankId': '6697e93c6fb022a948097230'}]",445.4,0.0,0,,,,
676d8b9d5cc438e9c30a1441,6694faff0c3b83b17508c837,Ignacio Gaminde (Ignacio Gaminde),Fra. A-09-2024 Ignacio Gaminde,2024-12-22 23:00:00,,[],,,[],"[{'name': 'Fra. A-09-2024 Ignacio Gaminde', 'desc': 'Fra. A-09-2024 Ignacio Gaminde', 'price': 2916.67, 'units': 1, 'projectid': None, 'tax': 21, 'taxes': ['p_iva_21'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '66a107fcafde0ca4240e0a40'}]",612.5,2916.67,0,3529.17,es,1,[],A-09-2024,eur,1.0,"[{'id': '6773d640f5455727c0066b4a', 'amount': 3529.17, 'date': 1735257600, 'bankId': '6697e93c6fb022a948097230'}]",3529.17,0.0,0,,,,
676407a792c4d85a320e967d,6764079b159bc702f408b4f8,ADELINA PELTEA (ADELINA PELTEA),Fra. 9 ADELINA PELTEA,2024-12-17 23:00:00,,[],,,[],"[{'name': 'Fra. 9 ADELINA PELTEA', 'desc': 'Fra. 9 ADELINA PELTEA', 'price': 600, 'units': 1, 'projectid': None, 'tax': 21, 'taxes': ['p_iva_21', 'p_ret_15'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '668572b91ef7394b7a07f1d9'}]",36.0,600.0,0,636.0,,1,[],9,eur,1.0,"[{'id': '6773d648c30ec012c001b5fd', 'amount': 636, 'date': 1734912000, 'bankId': '6697e93c6fb022a948097230'}]",636.0,0.0,0,,,,
6762fa741fee007d9b04f02a,66a0e4c39fd91f275a02a6e4,Holded Technologies S.L. (Holded Technologies S.L.),Fra. #F240318773 Holded Technologies S.L.,2024-12-16 23:00:00,,[],,,[],"[{'name': 'Fra. #F240318773 Holded Technologies S.L.', 'desc': 'Fra. #F240318773 Holded Technologies S.L.', 'price': 59, 'units': 1, 'projectid': None, 'tax': 21, 'taxes': ['p_iva_21'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '6694dc01140acf9e000425c2'}]",12.39,59.0,0,71.39,es,1,[],#F240318773,eur,1.0,"[{'id': '6762fa887bcdfd41dd091c2f', 'amount': 71.39, 'date': 1734393600, 'bankId': '6697ee29ecc2d0d7aa0e0db4'}]",71.39,0.0,0,,,,
675d6e2bbd4b1dc27e054286,672e0754353a5a0b120b0595,"RENFE VIAJEROS S.M.E., S.A. (RENFE VIAJEROS S.M.E., S.A.)","Fra. VJ00000015119288 RENFE VIAJEROS S.M.E., S.A.",2024-12-13 23:00:00,,[],,,[],"[{'name': 'Fra. VJ00000015119288 RENFE VIAJEROS S.M.E., S.A.', 'desc': 'Fra. VJ00000015119288 RENFE VIAJEROS S.M.E., S.A.', 'price': 49.82, 'units': 1, 'projectid': None, 'tax': 10, 'taxes': ['p_iva_10'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '668572ba1ef7394b7a07f1df'}]",4.98,49.82,0,54.8,es,1,[],VJ00000015119288,eur,1.0,"[{'id': '6762fda447827e2766015cd4', 'amount': 54.8, 'date': 1734130800, 'bankId': ''}]",54.8,0.0,0,,,,
675d6e390c558097e601ce2a,672e0754353a5a0b120b0595,"RENFE VIAJEROS S.M.E., S.A. (RENFE VIAJEROS S.M.E., S.A.)","Fra. VJ00000015119286 RENFE VIAJEROS S.M.E., S.A.",2024-12-13 23:00:00,,[],,,[],"[{'name': 'Fra. VJ00000015119286 RENFE VIAJEROS S.M.E., S.A.', 'desc': 'Fra. VJ00000015119286 RENFE VIAJEROS S.M.E., S.A.', 'price': 54.82, 'units': 1, 'projectid': None, 'tax': 10, 'taxes': ['p_iva_10'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '668572ba1ef7394b7a07f1df'}]",5.48,54.82,0,60.3,es,1,[],VJ00000015119286,eur,1.0,"[{'id': '6762fda547827e2766015ce8', 'amount': 60.3, 'date': 1734130800, 'bankId': ''}]",60.3,0.0,0,,,,
675d6e4aac4f9dffec046f4a,672e0754353a5a0b120b0595,"RENFE VIAJEROS S.M.E., S.A. (RENFE VIAJEROS S.M.E., S.A.)","Fra. VJ00000015119289 RENFE VIAJEROS S.M.E., S.A.",2024-12-13 23:00:00,,[],,,[],"[{'name': 'Fra. VJ00000015119289 RENFE VIAJEROS S.M.E., S.A.', 'desc': 'Fra. VJ00000015119289 RENFE VIAJEROS S.M.E., S.A.', 'price': 49.82, 'units': 1, 'projectid': None, 'tax': 10, 'taxes': ['p_iva_10'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '668572ba1ef7394b7a07f1df'}]",4.98,49.82,0,54.8,es,1,[],VJ00000015119289,eur,1.0,"[{'id': '6762fda447827e2766015cca', 'amount': 54.8, 'date': 1734130800, 'bankId': ''}]",54.8,0.0,0,,,,
675d6e5a77ff73fe15011345,672e0754353a5a0b120b0595,"RENFE VIAJEROS S.M.E., S.A. (RENFE VIAJEROS S.M.E., S.A.)","Fra. VJ00000015119287 RENFE VIAJEROS S.M.E., S.A.",2024-12-13 23:00:00,,[],,,[],"[{'name': 'Fra. VJ00000015119287 RENFE VIAJEROS S.M.E., S.A.', 'desc': 'Fra. VJ00000015119287 RENFE VIAJEROS S.M.E., S.A.', 'price': 54.82, 'units': 1, 'projectid': None, 'tax': 10, 'taxes': ['p_iva_10'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '668572ba1ef7394b7a07f1df'}]",5.48,54.82,0,60.3,es,1,[],VJ00000015119287,eur,1.0,"[{'id': '6762fda447827e2766015cde', 'amount': 60.3, 'date': 1734130800, 'bankId': ''}]",60.3,0.0,0,,,,
677d400d5aaa360c7509ca02,66a0e67a0420abbc440ebc50,"Figma, Inc. (Figma, Inc.)","Fra. 771B6BFE-0007 Figma, Inc.",2024-12-13 23:00:00,,[],,,[],"[{'name': 'Fra. 771B6BFE-0007 Figma, Inc.', 'desc': 'Fra. 771B6BFE-0007 Figma, Inc.', 'price': 18.15, 'units': 1, 'projectid': None, 'tax': -21, 'taxes': ['p_iva_invsuj'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '6694dc01140acf9e000425c2'}]",0.0,18.15,0,18.15,es,1,[],771B6BFE-0007,eur,1.0,"[{'id': '677f9ddc0bcfbc91f60609fb', 'amount': 18.15, 'date': 1734134400, 'bankId': '6697ee29ecc2d0d7aa0e0db4'}]",18.15,0.0,0,,,,
675d6e6b6b381519f00ad792,66a0ed046628d94867097eb6,"Oficina Técnico Empresarial, S.A. (Oficina Técnico Empresarial, S.A.)","Fra. 5189 Oficina Técnico Empresarial, S.A.",2024-12-12 23:00:00,,[],,,[],"[{'name': 'Fra. 5189 Oficina Técnico Empresarial, S.A.', 'desc': 'Fra. 5189 Oficina Técnico Empresarial, S.A.', 'price': 237.5, 'units': 1, 'projectid': None, 'tax': 21, 'taxes': ['p_iva_21'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '668572b91ef7394b7a07f1d9'}]",49.88,237.5,0,287.38,es,1,[],5189,eur,1.0,"[{'id': '6773d644ce4430e3de0046cb', 'amount': 287.38, 'date': 1734998400, 'bankId': '6697e93c6fb022a948097230'}]",287.38,0.0,0,,,,
675d6f711503345402024875,672ca6594cc0add3080b6460,Kaspr SAS (Kaspr SAS),Fra. 257FA40F-0002 Kaspr SAS,2024-12-12 23:00:00,,[],,,[],"[{'name': 'Fra. 257FA40F-0002 Kaspr SAS', 'desc': 'Fra. 257FA40F-0002 Kaspr SAS', 'price': 166.7, 'units': 1, 'projectid': None, 'tax': -21, 'taxes': ['p_iva_adqintras_21'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '6694dc01140acf9e000425c2'}]",0.0,166.7,0,166.7,es,1,[],257FA40F-0002,eur,1.0,"[{'id': '675fdd741779ad6549098866', 'amount': 166.7, 'date': 1734048000, 'bankId': '6697ee29ecc2d0d7aa0e0db4'}]",166.7,0.0,0,,,,
677d4156ef0d7088850ec146,66bb168bffa1a257fd08a465,MailerLite Ltd. (MailerLite Ltd.),Fra. 1013859-1734009767-485 MailerLite Ltd.,2024-12-11 23:00:00,,[],,,[],"[{'name': 'Fra. 1013859-1734009767-485 MailerLite Ltd.', 'desc': 'Fra. 1013859-1734009767-485 MailerLite Ltd.', 'price': 23, 'units': 1, 'projectid': None, 'tax': 21, 'taxes': ['p_iva_21'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '6694dc01140acf9e000425c2'}]",4.83,23.0,0,27.83,es,1,[],1013859-1734009767-485,eur,1.0,"[{'id': '677f9ddd5ae9dc3bef0250e5', 'amount': 27.83, 'date': 1733961600, 'bankId': '6697ee29ecc2d0d7aa0e0db4'}]",27.83,0.0,0,,,,
677d3f6648fa79359a06d9cc,673245b7c31b77924705a339,"OpenAI, LLC (OpenAI, LLC)","Fra. AD9D7630-0006 OpenAI, LLC",2024-12-10 23:00:00,,[],,,[],"[{'name': 'Fra. AD9D7630-0006 OpenAI, LLC', 'desc': 'Fra. AD9D7630-0006 OpenAI, LLC', 'price': 19, 'units': 1, 'projectid': None, 'tax': -21, 'taxes': ['p_iva_invsuj'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '6694dc01140acf9e000425c2'}]",0.0,19.0,0,19.0,es,1,[],AD9D7630-0006,eur,1.0,"[{'id': '677f9ef00bcfbc91f6060a32', 'amount': 19, 'date': 1733875200, 'bankId': '6697ee29ecc2d0d7aa0e0db5'}]",19.0,0.0,0,,,,
675987b072a12718440528ba,6694f45fc6f6db032502c35b,Framer B.V. (Framer B.V.),Fra. 97A706DA-561684 Framer B.V.,2024-12-08 23:00:00,,[],,,[],"[{'name': 'Fra. 97A706DA-561684 Framer B.V.', 'desc': 'Fra. 97A706DA-561684 Framer B.V.', 'price': 20, 'units': 1, 'projectid': None, 'tax': 21, 'taxes': ['p_iva_21'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '6694dc01140acf9e000425c2'}]",4.2,20.0,0,24.2,es,1,[],97A706DA-561684,eur,1.0,"[{'id': '675fdd778a77d28964008f82', 'amount': 24.2, 'date': 1733616000, 'bankId': '6697ee29ecc2d0d7aa0e0db4'}]",24.2,0.0,0,,,,
6759879edc89dc55c2059463,672ca6594cc0add3080b6460,Kaspr SAS (Kaspr SAS),Fra. B0117697-0002 Kaspr SAS,2024-12-05 23:00:00,,[],,,[],"[{'name': 'Fra. B0117697-0002 Kaspr SAS', 'desc': 'Fra. B0117697-0002 Kaspr SAS', 'price': 47.2, 'units': 1, 'projectid': None, 'tax': -21, 'taxes': ['p_iva_adqintras_21'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '6694dc01140acf9e000425c2'}]",0.0,47.2,0,47.2,,1,[],B0117697-0002,eur,1.0,"[{'id': '675fdd7946db8417180206a6', 'amount': 47.2, 'date': 1733443200, 'bankId': '6697ee29ecc2d0d7aa0e0db4'}]",47.2,0.0,0,,,,
677d4093f635e5349d055e18,673245b7c31b77924705a339,"OpenAI, LLC (OpenAI, LLC)","Fra. 118F6C05-0057 OpenAI, LLC",2024-12-05 23:00:00,,[],,,[],"[{'name': 'Fra. 118F6C05-0057 OpenAI, LLC', 'desc': 'Fra. 118F6C05-0057 OpenAI, LLC', 'price': 89.85, 'units': 1, 'projectid': None, 'tax': -21, 'taxes': ['p_iva_invsuj'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '6694dc01140acf9e000425c2'}]",0.0,89.85,0,89.85,es,1,[],118F6C05-0057,eur,1.0,"[{'id': '677f9ef950cc9c974e0d5d3d', 'amount': 89.85, 'date': 1733443200, 'bankId': '6697ee29ecc2d0d7aa0e0db5'}]",89.85,0.0,0,,,,
67800d316ac754a6d10a965f,6733e62a3c363f4fcf006a8c,Cursor (Cursor),Fra. A37D8407-0002 Cursor,2024-12-03 23:00:00,,[],,,[],"[{'name': 'Fra. A37D8407-0002 Cursor', 'desc': 'Fra. A37D8407-0002 Cursor', 'price': 19.03, 'units': 1, 'projectid': None, 'tax': -21, 'taxes': ['p_iva_invsuj'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '6694dc01140acf9e000425c2'}]",0.0,19.03,0,19.03,,1,[],A37D8407-0002,eur,1.0,"[{'id': '67800f0262d4ab55ec074fb1', 'amount': 19.03, 'date': 1733270400, 'bankId': '6697ee29ecc2d0d7aa0e0db5'}]",19.03,0.0,0,,,,
6751c073f643b32480059974,6694f3fb49a286777c0c6836,"NUCLIO DIGITAL PLUS, S.L. (NUCLIO DIGITAL PLUS, S.L.)","Fra. 24453 NUCLIO DIGITAL PLUS, S.L.",2024-12-02 23:00:00,,[],,,[],"[{'name': 'Fra. 24453 NUCLIO DIGITAL PLUS, S.L.', 'desc': 'Fra. 24453 NUCLIO DIGITAL PLUS, S.L.', 'price': 1000, 'units': 1, 'projectid': None, 'tax': 21, 'taxes': ['p_iva_21'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '668572b91ef7394b7a07f1d9'}]",210.0,1000.0,0,1210.0,es,1,[],24453,eur,1.0,"[{'id': '6773d63cb0d3b8d7bf0ca605', 'amount': 1210, 'date': 1735257600, 'bankId': '6697e93c6fb022a948097230'}]",1210.0,0.0,0,,,,
674de1788ce04f138d05f577,670e2cb6c9be1337f403194d,"GRANDSON NIUS, SL (GRANDSON NIUS, SL)","Fra. 2024/459 GRANDSON NIUS, SL",2024-12-01 23:00:00,,[],,,[],"[{'name': 'Fra. 2024/459 GRANDSON NIUS, SL', 'desc': 'Fra. 2024/459 GRANDSON NIUS, SL', 'price': 1200, 'units': 1, 'projectid': None, 'tax': 21, 'taxes': ['p_iva_21'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '668572ba1ef7394b7a07f1dd'}]",252.0,1200.0,0,1452.0,es,1,[],2024/459,eur,1.0,"[{'id': '675fdd461b1f350f1f033075', 'amount': 1452, 'date': 1733356800, 'bankId': '6697e93c6fb022a948097230'}]",1452.0,0.0,0,,,,
677d4570396ab9fb23047bda,66a0e3d1ffbc408be803f5c9,"Notion Labs, Inc. (Notion Labs, Inc.)","Fra. BD5ECD01-0010 Notion Labs, Inc.",2024-12-01 23:00:00,,[],,,[],"[{'name': 'Fra. BD5ECD01-0010 Notion Labs, Inc.', 'desc': 'Fra. BD5ECD01-0010 Notion Labs, Inc.', 'price': 80.03, 'units': 1, 'projectid': None, 'tax': -21, 'taxes': ['p_iva_invsuj'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '6694dc01140acf9e000425c2'}]",0.0,80.03,0,80.03,es,1,[],BD5ECD01-0010,eur,1.0,"[{'id': '677f9ebd355329e424070037', 'amount': 80.03, 'date': 1733097600, 'bankId': '6697ee29ecc2d0d7aa0e0db5'}]",80.03,0.0,0,,,,
67603649d0f3436201047e46,6694f7811cbbbbcbc5094183,Paraforma Pty Ltd (Paraforma Pty Ltd),Fra. INV-0025 Paraforma Pty Ltd,2024-11-30 23:00:00,,[],,,[],"[{'name': 'Fra. INV-0025 Paraforma Pty Ltd', 'desc': 'Fra. INV-0025 Paraforma Pty Ltd', 'price': 2019.37, 'units': 1, 'projectid': None, 'tax': -21, 'taxes': ['p_iva_invsuj'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '66a1051a4e198333290c504a'}]",0.0,2019.37,0,2019.37,,1,[],INV-0025,eur,1.0,"[{'id': '6762f878464a8b37ce08b59e', 'amount': 2019.37, 'date': 1734307200, 'bankId': '669648433f2a03998a068d77'}]",2019.37,0.0,0,,,,
6764083d11f23b2cd50cac3a,6694f881e793fd466106a51f,Paddle.com Market Ltd (Paddle.com Market Ltd),Fra. 790-13717 Paddle.com Market Ltd,2024-11-30 23:00:00,,[],,,[],"[{'name': 'Fra. 790-13717 Paddle.com Market Ltd', 'desc': 'Fra. 790-13717 Paddle.com Market Ltd', 'price': 478.98, 'units': 1, 'projectid': None, 'tax': 0, 'taxes': [], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '6694dc01140acf9e000425c2'}]",0.0,478.98,0,478.98,,1,[],790-13717,eur,1.0,"[{'id': '67670308321e736e100db7e2', 'amount': 478.98, 'date': 1733184000, 'bankId': '669648433f2a03998a068d77'}]",478.98,0.0,0,,,,
678b77a7a4a400a3d807e57d,66db1e7d48c5e1938703d8e1,"Stripe Payments Europe, Limited (Stripe Payments Europe, Limited)","Fra. TYKNWSE7-2024-11 Stripe Payments Europe, Limited",2024-11-30 23:00:00,,[],,,[],"[{'name': 'Fra. TYKNWSE7-2024-11 Stripe Payments Europe, Limited', 'desc': 'Fra. TYKNWSE7-2024-11 Stripe Payments Europe, Limited', 'price': 118.32, 'units': 1, 'projectid': None, 'tax': -21, 'taxes': ['p_iva_adqintras_21'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '66e1461b2e7db9c954022a30'}]",0.0,118.32,0,118.32,,1,[],TYKNWSE7-2024-11,eur,1.0,"[{'id': '678b79383a8b30d6b208f0f0', 'amount': 118.32, 'date': 1733007600, 'bankId': '6697f010aa923f537703964e'}]",118.32,0.0,0,,,,
